ag_update_date,ag_id,ag_name,ag_gender,ag_date_of_birth,ag_gov_id,ag_license_number,ag_license_issue_date,ag_license_expiry_date,ag_ctgry,ag_expertise_cd,ag_experience,ag_lang,ag_contact_number,ag_email,ag_address_line_1,ag_address_line_2,ag_address_line_3,ag_city,ag_district,ag_state,ag_country,ag_pin_code,ag_since,ag_service_area_type,ag_product,ag_sales_manager_id,ag_account_no,FRAUD_CLAIM_CNT_YR_1,FRAUD_CLAIM_CNT_YR_2,FRAUD_CLAIM_CNT_YR_3,TOTAL_FRAUD_CNT,FRAUD_RATIO,FRAUD_FLG,CLAIM_CNT_LAST_1_WK,CLAIM_CNT_LAST_2_WK,CLAIM_CNT_LAST_4_WK,CLAIM_CNT_YR_1,CLAIM_CNT_YR_2,CLAIM_CNT_YR_3,CLAIM_CASHLESS_CNT_YR_1,CLAIM_CASHLESS_CNT_YR_2,CLAIM_CASHLESS_CNT_YR_3,CLAIM_REIM_CNT_YR_1,CLAIM_REIM_CNT_YR_2,CLAIM_REIM_CNT_YR_3,CLAIM_APPR_CNT_YR_1,CLAIM_APPR_CNT_YR_2,CLAIM_APPR_CNT_YR_3,CLAIM_CASHLESS_APPR_CNT_YR_1,CLAIM_CASHLESS_APPR_CNT_YR_2,CLAIM_CASHLESS_APPR_CNT_YR_3,CLAIM_REJECTED_CNT_LAST_1_WK,CLAIM_REJECTED_CNT_LAST_2_WK,CLAIM_REJECTED_CNT_LAST_4_WK,CLAIM_REJECTED_RATIO_LAST_1_WK,CLAIM_REJECTED_RATIO_LAST_2_WK,CLAIM_REJECTED_RATIO_LAST_4_WK,CLAIM_REJECTED_CNT_YR_1,CLAIM_REJECTED_CNT_YR_2,CLAIM_REJECTED_CNT_YR_3,CLAIM_AMT_YR_1,CLAIM_AMT_YR_2,CLAIM_AMT_YR_3,APPROVED_AMT_YR_1,APPROVED_AMT_YR_2,APPROVED_AMT_YR_3,APPROVED_CASHLESS_AMT_YR_1,APPROVED_CASHLESS_AMT_YR_2,APPROVED_CASHLESS_AMT_YR_3,APPROVED_REIM_AMT_YR_1,APPROVED_REIM_AMT_YR_2,APPROVED_REIM_AMT_YR_3,AVG_ICR,CLAIM_DIST_HOSP_CNT_YR_1,CLAIM_DIST_HOSP_CNT_YR_2,CLAIM_DIST_HOSP_CNT_YR_3,CLAIM_REIM_APPR_CNT_YR_1,CLAIM_REIM_APPR_CNT_YR_2,CLAIM_REIM_APPR_CNT_YR_3,CLAIMED_BY_TOT_POL_CNT_YR_1,CLAIMED_BY_TOT_POL_CNT_YR_2,CLAIMED_BY_TOT_POL_CNT_YR_3,CLAIMED_POLICY_CNT_YR_1,CLAIMED_POLICY_CNT_YR_2,CLAIMED_POLICY_CNT_YR_3,CUST_CNT_YR_1,CUST_CNT_YR_2,CUST_CNT_YR_3,ICR_YR_1,ICR_YR_2,ICR_YR_3,POL_LAPSE_YR_1,POL_LAPSE_YR_2,POL_SALES_GROWTH_YR_1,POL_SALES_GROWTH_YR_2,POLICY_ACTIVE_CNT_YR_1,POLICY_ACTIVE_CNT_YR_2,POLICY_ACTIVE_CNT_YR_3,POLICY_EXP_CNT_YR_1,POLICY_EXP_CNT_YR_2,POLICY_EXP_CNT_YR_3,POLICY_REN_CNT_YR_1,POLICY_REN_CNT_YR_2,POLICY_REN_CNT_YR_3,POLICY_SOLD_CNT_YR_1,POLICY_SOLD_CNT_YR_2,POLICY_SOLD_CNT_YR_3,POLICY_SOLD_PREM_YR_1,POLICY_SOLD_PREM_YR_2,POLICY_SOLD_PREM_YR_3,POLICY_SUM_INSURED_YR_1,POLICY_SUM_INSURED_YR_2,POLICY_SUM_INSURED_YR_3,AGENT_VINTAGE,HIGH_CLAIM_RATIO_30D,MEMBER_BANKMATCH_FLG,AGENT_SHARED_BANK_MEMBER_ID,MEMBER_MOBMATCH_FLG,AGENT_SHARED_MOB_MEMBER_ID,HIGH_HOSP_OVERLAP_30D_FLG,AGENT_POL_SOLD_LAST_30D_CNT,AGT_SOLD_POL_CLAIMED_LAST30D_CNT,AGENT_TOTAL_CLAIMS_LAST_30D_CNT,AGT_TOP_HOSP_CLAIM_CNT_LAST30D,AGT_RECENT_SALE_CLAIM_RATIO_30D,AGT_HOSP_CONCENTRATION_RATIO30D,AGT_TOP_HOSP_CLAIM_CNT_LAST01Y
2025-08-13,AG1010,Kismat Saraf,F,1984-01-15,VOTER-E322879,LIC/De/62633,2012-10-15,2030-01-08,MI,LFE,19,Hindi/English,98399308066,kismat29@example.com,919 Chhabra Ganj,Gade Zila,Street,New Delhi,New Delhi,Delhi,India,110053,2006-06-16,Rural,Motor,SM1010,76093920562,0,0,0.0,0.0,0.0,0,2.0,4.0,4.0,31,17,0.0,25,12,0,6,5,0,28,15,0,22,10,0,0.0,1.0,1.0,0.0,0.25,0.25,1,1,0,18001331.06,10578091.6,0.0,13834803.48,8593204.74,0.0,10922192.800000003,5654274.41,0.0,2912610.6799999997,2938930.33,0.0,1.559803148992286,22,15,0.0,6,5,0,0.4339622641509434,0.24528301886792453,0.0,23,13,0.0,153,153,0.0,2.886511787687418,1.7928976592894397,0.0,1.0,-inf,-100.0,0.0,53,53,0.0,53,0.0,0.0,0.0,11,0.0,0.0,53,0.0,0.0,4792914.25,0.0,0.0,81055401.72,0.0,19.123887748117728,0,0,0,0,0,0,0.0,0.0,4.0,1.0,0.0,0.25,3
2025-08-13,AG1011,Manjari Sama,F,1977-10-24,UID-467164534197,LIC/Ka/45174,2021-05-30,2030-02-24,CO,GEN,9,Hindi/English/Kannada,97069530638,manjari45@example.com,76- Cheema Ganj,Balasubramanian Marg,Street,Bangalore,Bangalore,Karnataka,India,562480,2015-11-22,Rural,Motor,SM1006,576094442448,0,0,0.0,0.0,0.0,0,1.0,2.0,6.0,43,35,0.0,29,27,0,14,8,0,36,32,0,25,24,0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,4,0,0,40483995.1,28790968.970000003,0.0,22831865.82,23556038.77,0.0,16962935.99,17664596.34,0.0,5868929.83,5891442.43,0.0,1.366466408051674,25,25,0.0,11,8,0,0.379746835443038,0.35443037974683544,0.0,30,28,0.0,245,245,0.0,2.0177012489737804,2.0816979751812417,0.0,1.0,-inf,-100.0,0.0,79,79,0.0,79,0.0,0.0,0.0,11,0.0,0.0,79,0.0,0.0,11315781.18,0.0,0.0,172646400.33,0.0,9.689253935660506,0,0,0,0,0,0,0.0,0.0,7.0,2.0,0.0,0.2857142857142857,5
2025-08-13,AG1012,Pihu Badal,F,1971-05-11,UID-513577917671,LIC/Ma/57447,2019-08-20,2027-05-15,MI,LFE,8,Hindi/English/Marathi,97372845158,pihu24@example.com,75/254 Yogi Street,Batta,Street,Mumbai,Mumbai,Maharashtra,India,457439,2017-08-01,Urban,Health,SM1027,958285582226,0,0,0.0,0.0,0.0,0,5.0,7.0,9.0,35,17,0.0,26,13,0,9,4,0,27,15,0,20,11,0,0.0,1.0,1.0,0.0,0.14285714285714285,0.1111111111111111,2,2,0,23654418.01,10949303.17,0.0,17120889.29,8058677.32,0.0,14573525.85,6133280.38,0.0,2547363.44,1925396.94,0.0,1.4647019255468716,24,14,0.0,7,4,0,0.45454545454545453,0.23636363636363636,0.0,25,13,0.0,150,150,0.0,2.987779722171057,1.4063260544695573,0.0,1.0,-inf,-100.0,0.0,55,55,0.0,55,0.0,0.0,0.0,11,0.0,0.0,55,0.0,0.0,5730305.07,0.0,0.0,92212705.58,0.0,7.997262149212868,0,0,0,0,0,0,0.0,0.0,9.0,2.0,0.0,0.2222222222222222,3
2025-08-13,AG1013,Mahika Rao,M,1965-07-02,ADHAR-6395-2290-1844,LIC/Ma/95935,2024-07-22,2026-11-12,MI,LFE,3,Hindi/English/Marathi,98966901273,mahika72@example.com,39/323- Bhargava Ganj,Halder Path,Street,Nagpur,Nagpur,Maharashtra,India,436922,2022-02-16,Rural,Motor,SM1029,661922374570,0,0,0.0,0.0,0.0,0,3.0,5.0,11.0,50,26,0.0,33,19,0,17,7,0,41,22,0,27,15,0,0.0,0.0,1.0,0.0,0.0,0.09090909090909091,6,3,0,35871517.61,18437239.14,0.0,25475995.49,13036426.33,0.0,19045734.71,6249077.079999999,0.0,6430260.780000001,6787349.249999999,0.0,1.5302026955244792,35,20,0.0,14,7,0,0.47058823529411764,0.3088235294117647,0.0,32,21,0.0,178,178,0.0,3.0366906411782346,1.5539174453952034,0.0,1.0,-inf,-100.0,0.0,68,68,0.0,68,0.0,0.0,0.0,17,0.0,0.0,68,0.0,0.0,8389394.41,0.0,0.0,128294357.6,0.0,3.4524298425735798,0,0,0,0,0,0,0.0,0.0,11.0,2.0,0.0,0.18181818181818182,3
2025-08-13,AG1014,Tejas Bali,M,1984-11-05,UID-186359639634,LIC/Ka/96285,2025-07-20,2028-09-28,MI,LFE,0,Hindi/English/Kannada,97109898374,tejas45@example.com,20/09- Sarma Street,Mannan Circle,Street,Bangalore,Bangalore,Karnataka,India,564805,2025-06-12,Rural,Life,SM1026,389398493309,2,0,0.0,2.0,0.031746031746031744,1,4.0,5.0,9.0,39,24,0.0,25,21,0,14,3,0,34,22,0,20,19,0,1.0,2.0,3.0,0.25,0.4,0.3333333333333333,3,1,0,22364624.919999998,14463793.05,0.0,16439263.3,10543000.75,0.0,11875386.530000001,9865510.610000001,0.0,4563876.77,677490.14,0.0,1.106576398000068,25,19,0.0,14,3,0,0.46774193548387094,0.3387096774193548,0.0,29,21,0.0,181,181,0.0,2.022584250296303,1.297144943703901,0.0,1.0,-inf,-100.0,0.0,62,62,0.0,62,0.0,0.0,0.0,16,0.0,0.0,62,0.0,0.0,8127850.94,0.0,0.0,128029699.4,0.0,0.13415468856947296,0,0,0,0,0,0,0.0,0.0,9.0,2.0,0.0,0.2222222222222222,4
2025-08-13,AG1015,Rohan Lad,F,1977-02-20,VOTER-E459967,LIC/Ma/83859,2023-07-17,2029-06-30,CO,GEN,5,Hindi/English/Marathi,99864117951,rohan44@example.com,H.No. 285 Srivastava Circle,Shenoy,Street,Nagpur,Nagpur,Maharashtra,India,464157,2020-06-16,Rural,Life,SM1034,664254354468,2,1,0.0,3.0,0.039473684210526314,1,0.0,3.0,5.0,47,29,0.0,41,22,0,6,7,0,40,23,0,34,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,27350969.4,19464792.009999998,0.0,18626774.94,14944508.01,0.0,15163771.379999999,11898252.780000001,0.0,3463003.5600000005,3046255.23,0.0,1.188874426420024,33,22,0.0,6,6,0,0.45,0.3,0.0,36,24,0.0,214,214,0.0,1.9789142171744774,1.5877090620855943,0.0,1.0,-inf,-100.0,0.0,80,80,0.0,80,0.0,0.0,0.0,15,0.0,0.0,80,0.0,0.0,9412623.74,0.0,0.0,136020065.89,0.0,5.122518822724161,0,0,0,0,0,0,0.0,0.0,6.0,2.0,0.0,0.3333333333333333,3
2025-08-13,AG1016,Dhruv Kumar,M,1994-01-27,UID-413508036833,LIC/De/46808,2018-06-25,2029-07-11,IM,LFE,19,Hindi/English,98799575769,dhruv27@example.com,H.No. 20- Batta Circle,Kata Path,Street,New Delhi,New Delhi,Delhi,India,110071,2005-12-15,Urban,Health,SM1009,802842559389,0,0,0.0,0.0,0.0,0,1.0,2.0,5.0,49,27,0.0,38,21,0,11,6,0,38,23,0,28,19,0,0.0,0.0,1.0,0.0,0.0,0.2,6,3,0,30116639.13,17900957.34,0.0,17907091.32,12400402.61,0.0,12951712.26,10333835.76,0.0,4955379.06,2066566.85,0.0,1.3423672334284218,35,23,0.0,10,4,0,0.4861111111111111,0.3333333333333333,0.0,35,24,0.0,208,208,0.0,2.379400885751015,1.64770081453425,0.0,1.0,-inf,-100.0,0.0,72,72,0.0,72,0.0,0.0,0.0,20,0.0,0.0,72,0.0,0.0,7525882.43,0.0,0.0,113929700.72,0.0,19.6249144421629,0,0,0,0,0,0,0.0,0.0,5.0,1.0,0.0,0.2,4
2025-08-13,AG1017,Nakul Basu,F,1972-07-29,VOTER-E575199,LIC/Ma/33421,2024-12-23,2029-09-04,MI,GEN,2,Hindi/English/Marathi,99509859367,nakul88@example.com,234- Chander Nagar,Bhatti Circle,Street,Nagpur,Nagpur,Maharashtra,India,490264,2023-01-24,Urban,Combo,SM1003,161552045945,0,1,0.0,1.0,0.015151515151515152,1,0.0,1.0,6.0,32,34,0.0,21,22,0,11,12,0,28,28,0,19,20,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,31141274.52,51042816.07,0.0,23308146.14,42138232.36,0.0,10293455.25,39295917.739999995,0.0,13014690.889999999,2842314.62,0.0,2.4212807943345624,25,21,0.0,9,8,0,0.46153846153846156,0.36923076923076925,0.0,30,24,0.0,181,181,0.0,2.586952917509038,4.676889465494649,0.0,1.0,-inf,-100.0,0.0,65,65,0.0,65,0.0,0.0,0.0,20,0.0,0.0,65,0.0,0.0,9009884.17,0.0,0.0,144189146.93,0.0,2.516084873374401,0,0,0,0,0,0,0.0,0.0,6.0,1.0,0.0,0.16666666666666666,2
2025-08-13,AG1018,Ela Dutt,M,1966-03-02,VOTER-D837489,LIC/Ma/67746,2024-03-11,2029-05-31,IM,GEN,2,Hindi/English/Marathi,97455306006,ela28@example.com,89/151 Sharma Marg,Gokhale Road,Street,Nagpur,Nagpur,Maharashtra,India,490012,2023-05-04,Urban,Life,SM1044,956143993322,1,0,0.0,1.0,0.015625,1,1.0,3.0,6.0,36,28,0.0,32,23,0,4,5,0,32,23,0,28,19,0,0.0,1.0,2.0,0.0,0.3333333333333333,0.3333333333333333,2,4,0,35671239.42,29576978.450000003,0.0,29030832.03,23600057.27,0.0,26560272.180000007,22152248.790000003,0.0,2470559.85,1447808.48,0.0,2.4297326631421208,27,21,0.0,4,4,0,0.5357142857142857,0.39285714285714285,0.0,30,22,0.0,152,152,0.0,4.020670850880919,3.2685271385454437,0.0,1.0,-inf,-100.0,0.0,56,56,0.0,56,0.0,0.0,0.0,15,0.0,0.0,56,0.0,0.0,7220395.08,0.0,0.0,103186306.64,0.0,2.242299794661191,0,0,0,0,0,0,0.0,0.0,6.0,1.0,0.0,0.16666666666666666,2
2025-08-13,AG1019,Adira Brar,M,1984-10-03,ADHAR-3277-4362-7038,LIC/Ma/14559,2024-06-03,2027-12-18,IM,LFE,3,Hindi/English/Marathi,97885727533,adira57@example.com,49/31- Thaman Chowk,Mann Zila,Street,Pune,Pune,Maharashtra,India,407480,2022-07-31,Rural,Health,SM1021,52480833044,0,0,0.0,0.0,0.0,0,1.0,3.0,6.0,38,21,0.0,22,18,0,16,3,0,35,20,0,19,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,24147637.27,16488883.030000001,0.0,18555104.12,13405717.13,0.0,9166643.299999999,11410010.12,0.0,9388460.82,1995707.0100000002,0.0,1.6036153939800526,28,18,0.0,16,3,0,0.4406779661016949,0.288135593220339,0.0,26,17,0.0,170,170,0.0,2.79297428288718,2.017871899052978,0.0,1.0,-inf,-100.0,0.0,59,59,0.0,59,0.0,0.0,0.0,9,0.0,0.0,59,0.0,0.0,6643492.65,0.0,0.0,104037446.28,0.0,3.0006844626967832,0,0,0,0,0,0,0.0,0.0,6.0,1.0,0.0,0.16666666666666666,3
2025-08-13,AG1020,Sana Deo,F,1989-11-22,VOTER-E984064,LIC/De/47883,2024-10-22,2025-10-20,PO,LFE,12,Hindi/English,98658642064,sana90@example.com,H.No. 117- Suri Zila,Anand Circle,Street,New Delhi,New Delhi,Delhi,India,110007,2013-08-04,Urban,Health,SM1015,691153537618,0,0,0.0,0.0,0.0,0,0.0,4.0,7.0,43,22,0.0,29,17,0,14,5,0,39,17,0,28,13,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,26690198.09,16605129.31,0.0,22371095.98,8795345.83,0.0,13952255.69,7065424.439999999,0.0,8418840.290000001,1729921.3900000001,0.0,1.527590082859706,26,18,0.0,11,4,0,0.5,0.3064516129032258,0.0,31,19,0.0,180,180,0.0,3.289486612243206,1.2932836363359124,0.0,1.0,-inf,-100.0,0.0,62,62,0.0,62,0.0,0.0,0.0,15,0.0,0.0,62,0.0,0.0,6800786.45,0.0,0.0,107078151.09,0.0,11.989048596851472,0,0,0,0,0,0,0.0,0.0,8.0,1.0,0.0,0.125,5
2025-08-13,AG1021,Reyansh Guha,F,1968-03-10,UID-879133454041,LIC/Ka/92738,2020-01-26,2026-04-29,CO,HLT,14,Hindi/English/Kannada,97760149744,reyansh55@example.com,H.No. 059- Chauhan Ganj,Datta Circle,Street,Bangalore,Bangalore,Karnataka,India,569947,2011-07-14,Urban,Combo,SM1024,767836646757,2,0,0.0,2.0,0.02631578947368421,1,2.0,5.0,8.0,44,32,0.0,31,21,0,13,11,0,40,27,0,29,18,0,0.0,1.0,1.0,0.0,0.2,0.125,4,3,0,23549530.38,15560828.02,0.0,17489459.7,11682937.07,0.0,13493170.11,9502583.84,0.0,3996289.59,2180353.23,0.0,1.6655286576773454,28,22,0.0,11,9,0,0.4520547945205479,0.3561643835616438,0.0,33,26,0.0,215,215,0.0,2.995557399753859,2.0010285732781767,0.0,1.0,-inf,-100.0,0.0,73,73,0.0,73,0.0,0.0,0.0,18,0.0,0.0,73,0.0,0.0,5838465.89,0.0,0.0,103418982.6,0.0,14.047912388774812,0,0,0,0,0,0,0.0,0.0,8.0,2.0,0.0,0.25,4
2025-08-13,AG1022,Neysa Saha,M,1983-03-26,VOTER-D434847,LIC/Ka/87928,2025-04-25,2029-10-02,IM,HLT,1,Hindi/English/Kannada,98356634900,neysa91@example.com,H.No. 415- Chanda Ganj,Anne Street,Street,Mysore,Mysore,Karnataka,India,577373,2024-02-24,Urban,Health,SM1042,721449615962,1,0,0.0,1.0,0.012195121951219513,1,3.0,5.0,6.0,48,34,0.0,32,26,0,16,8,0,43,27,0,27,20,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,37747487.26,22164542.46,0.0,29763815.52,12366359.0,0.0,21924173.599999998,10119757.020000001,0.0,7839641.92,2246601.9800000004,0.0,2.2433091586064138,32,24,0.0,16,7,0,0.5230769230769231,0.4153846153846154,0.0,34,27,0.0,170,170,0.0,4.754509615386781,1.9754178604324604,0.0,1.0,-inf,-100.0,0.0,65,65,0.0,65,0.0,0.0,0.0,15,0.0,0.0,65,0.0,0.0,6260123.11,0.0,0.0,100621126.0,0.0,1.431895961670089,0,0,0,0,0,0,0.0,0.0,6.0,1.0,0.0,0.16666666666666666,4
2025-08-13,AG1023,Samar Bhattacharyya,M,1980-05-20,UID-677742651541,LIC/We/99926,2019-09-24,2029-11-19,CO,HLT,9,Hindi/English/Bengali,99363782682,samar96@example.com,H.No. 71- Iyengar Chowk,Wadhwa Chowk,Street,Howrah,Howrah,West Bengal,India,743708,2015-09-22,Rural,Health,SM1015,548803532072,0,0,0.0,0.0,0.0,0,1.0,2.0,4.0,39,19,0.0,30,16,0,9,3,0,33,14,0,25,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,31622068.45,10335786.01,0.0,24074659.73,6141845.5,0.0,19911386.779999997,5608968.230000001,0.0,4163272.9499999997,532877.27,0.0,1.3524962787167845,26,17,0.0,8,2,0,0.5,0.2857142857142857,0.0,28,16,0.0,161,161,0.0,3.232758465780839,0.824730370369515,0.0,1.0,-inf,-100.0,0.0,56,56,0.0,56,0.0,0.0,0.0,9,0.0,0.0,56,0.0,0.0,7447095.1,0.0,0.0,109500354.31,0.0,9.856262833675565,0,0,0,0,0,0,0.0,0.0,4.0,2.0,0.0,0.5,4
2025-08-13,AG1024,Aayush Mani,F,2001-11-25,UID-173287284573,LIC/We/40964,2025-02-15,2029-07-15,MI,LFE,7,Hindi/English/Bengali,97004131020,aayush62@example.com,98/259 Rajagopal,Suresh Zila,Street,Kolkata,Kolkata,West Bengal,India,798889,2018-07-20,Rural,Health,SM1023,587833101762,0,0,0.0,0.0,0.0,0,1.0,1.0,2.0,14,13,0.0,10,10,0,4,3,0,14,13,0,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13982497.46,15322925.07,0.0,12138794.72,12860148.0,0.0,9468725.139999999,8806703.66,0.0,2670069.58,4053444.3400000003,0.0,1.962786122673817,14,11,0.0,4,3,0,0.2857142857142857,0.21428571428571427,0.0,12,9,0.0,125,125,0.0,2.8592238586963172,3.0291345093251336,0.0,1.0,-inf,-100.0,0.0,42,42,0.0,42,0.0,0.0,0.0,6,0.0,0.0,42,0.0,0.0,4245485.95,0.0,0.0,67917222.75,0.0,7.030800821355236,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,0.5,1
2025-08-13,AG1025,Farhan Ahluwalia,M,1988-02-23,ADHAR-4562-6093-5355,LIC/Ta/63046,2025-07-22,2028-09-05,IM,LFE,10,Hindi/English/Tamil,99846258529,farhan82@example.com,76/78- Gulati,Seshadri Circle,Street,Madurai,Madurai,Tamil Nadu,India,645980,2014-09-13,Urban,Motor,SM1030,814074188772,0,0,0.0,0.0,0.0,0,1.0,2.0,6.0,28,23,0.0,20,19,0,8,4,0,26,18,0,19,14,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,19370717.68,16862275.52,0.0,16246463.08,11235280.16,0.0,9002786.32,10224508.41,0.0,7243676.76,1010771.75,0.0,1.6083300325887218,19,18,0.0,7,4,0,0.45098039215686275,0.4117647058823529,0.0,23,21,0.0,163,163,0.0,2.852403604827639,1.9725864929385264,0.0,1.0,-inf,-100.0,0.0,51,51,0.0,51,0.0,0.0,0.0,16,0.0,0.0,51,0.0,0.0,5695709.77,0.0,0.0,95804845.56,0.0,10.880219028062971,0,0,0,0,0,0,0.0,0.0,6.0,1.0,0.0,0.16666666666666666,3
2025-08-13,AG1026,Anay Doshi,F,1971-06-19,UID-741518715835,LIC/Ma/62031,2017-09-22,2028-11-10,IM,HLT,8,Hindi/English/Marathi,98092072215,anay40@example.com,004 Karan Ganj,Borra Street,Street,Mumbai,Mumbai,Maharashtra,India,497067,2017-03-05,Urban,Motor,SM1001,155942705115,1,0,0.0,1.0,0.014285714285714285,1,0.0,0.0,2.0,44,26,0.0,36,20,0,8,6,0,41,24,0,33,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,38492316.93,26187715.84,0.0,33676556.36,20835877.68,0.0,23656477.819999997,16661762.559999997,0.0,10020078.54,4174115.1200000006,0.0,2.1572078940765507,28,19,0.0,8,6,0,0.44776119402985076,0.3283582089552239,0.0,30,22,0.0,190,190,0.0,3.9980236346701497,2.473600047559502,0.0,1.0,-inf,-100.0,0.0,67,67,0.0,67,0.0,0.0,0.0,9,0.0,0.0,67,0.0,0.0,8423300.97,0.0,0.0,131488874.2,0.0,8.405201916495551,0,0,0,0,0,0,0.0,0.0,3.0,1.0,0.0,0.3333333333333333,3
2025-08-13,AG1027,Pihu Ahluwalia,M,1970-11-27,UID-696313973113,LIC/Ma/26401,2010-02-11,2026-09-06,IM,HLT,17,Hindi/English/Marathi,99426925081,pihu91@example.com,44/08- Sabharwal,Hegde Road,Street,Mumbai,Mumbai,Maharashtra,India,449984,2007-10-16,Urban,Life,SM1036,397427889440,2,0,0.0,2.0,0.02857142857142857,1,2.0,4.0,8.0,52,18,0.0,41,14,0,11,4,0,43,14,0,35,11,0,0.0,1.0,1.0,0.0,0.25,0.125,6,1,0,38807644.36,8759108.37,0.0,29651047.05,6248177.49,0.0,20961139.939999998,4722351.7700000005,0.0,8689907.11,1525825.72,0.0,1.6581946949157753,33,14,0.0,8,3,0,0.5625,0.265625,0.0,36,17,0.0,182,182,0.0,4.108769162594958,0.8658149221523685,0.0,1.0,-inf,-100.0,0.0,64,64,0.0,64,0.0,0.0,0.0,12,0.0,0.0,64,0.0,0.0,7216527.84,0.0,0.0,122858045.85,0.0,17.790554414784395,0,0,0,0,0,0,0.0,0.0,8.0,1.0,0.0,0.125,4
2025-08-13,AG1028,Amira Aurora,F,1996-01-24,UID-917506806252,LIC/Ka/70494,2011-12-06,2028-04-01,MI,LFE,13,Hindi/English/Kannada,99413351776,amira89@example.com,55/421 Ganguly Road,Ram,Street,Mysore,Mysore,Karnataka,India,582955,2011-11-09,Rural,Combo,SM1047,970164664938,1,0,0.0,1.0,0.0125,1,0.0,2.0,6.0,47,33,0.0,31,24,0,16,9,0,41,30,0,29,21,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,30111410.099999998,18814966.35,0.0,23029692.99,14248560.67,0.0,15767675.030000001,9645445.37,0.0,7262017.96,4603115.300000001,0.0,1.6393107420075512,37,25,0.0,12,9,0,0.4523809523809524,0.34523809523809523,0.0,38,29,0.0,248,248,0.0,3.038191390184585,1.8797408358380683,0.0,1.0,-inf,-100.0,0.0,84,84,0.0,84,0.0,0.0,0.0,18,0.0,0.0,84,0.0,0.0,7580066.57,0.0,0.0,125754140.92999999,0.0,13.724845995893224,0,0,0,0,0,0,0.0,0.0,6.0,1.0,0.0,0.16666666666666666,2
2025-08-13,AG1029,Tara Chandran,F,1991-04-28,UID-855161379504,LIC/Ta/81284,2024-11-17,2029-12-28,PO,LFE,8,Hindi/English/Tamil,98563953504,tara86@example.com,756 Shere,Desai Nagar,Street,Chennai,Chennai,Tamil Nadu,India,666277,2017-07-05,Rural,Combo,SM1001,960344014975,0,0,0.0,0.0,0.0,0,1.0,3.0,5.0,44,31,0.0,34,28,0,10,3,0,38,28,0,31,25,0,0.0,1.0,1.0,0.0,0.3333333333333333,0.2,1,0,0,30626606.57,21456003.28,0.0,20099901.04,17540209.73,0.0,17180407.569999997,16187530.790000001,0.0,2919493.4700000007,1352678.94,0.0,2.0267727432244844,31,24,0.0,7,3,0,0.43243243243243246,0.35135135135135137,0.0,32,26,0.0,242,242,0.0,3.2469031628236196,2.8334150668498332,0.0,1.0,-inf,-100.0,0.0,74,74,0.0,74,0.0,0.0,0.0,11,0.0,0.0,74,0.0,0.0,6190483.68,0.0,0.0,99740318.42999999,0.0,8.071184120465434,0,0,0,0,0,0,0.0,0.0,6.0,2.0,0.0,0.3333333333333333,4
2025-08-13,AG1030,Bhavin Wable,M,1976-03-25,VOTER-A461930,LIC/Ma/40956,2013-10-27,2026-04-30,IM,GEN,16,Hindi/English/Marathi,97356252747,bhavin86@example.com,H.No. 053- De Path,Bava Marg,Street,Pune,Pune,Maharashtra,India,477521,2009-03-24,Urban,Life,SM1029,684582639744,0,0,0.0,0.0,0.0,0,1.0,2.0,5.0,30,21,0.0,16,13,0,14,8,0,24,20,0,13,13,0,0.0,0.0,3.0,0.0,0.0,0.6,5,1,0,28219378.87,14554578.9,0.0,16497798.290000001,12632142.17,0.0,10281231.35,9371086.850000001,0.0,6216566.94,3261055.32,0.0,1.5009600898214277,24,17,0.0,11,7,0,0.3898305084745763,0.3389830508474576,0.0,23,20,0.0,180,180,0.0,2.5502149759506443,1.9526652935136393,0.0,1.0,-inf,-100.0,0.0,59,59,0.0,59,0.0,0.0,0.0,10,0.0,0.0,59,0.0,0.0,6469179.4399999995,0.0,0.0,107067977.8,0.0,16.35318275154004,0,0,0,0,0,0,0.0,0.0,6.0,1.0,0.0,0.16666666666666666,4
